Time,POS_Lat,POS_Lng,POS_Alt,POS_RelHomeAlt,POS_RelOriginAlt
 101194506, 33.6216407, 72.9556851, 558.07, 0.002552053, -0.02744795
 101294466, 33.6216407, 72.9556851, 558.07, 0.0025577, -0.0274423
 101394426, 33.6216407, 72.9556851, 558.07, 0.002564536, -0.02743546
 101494386, 33.6216407, 72.9556851, 558.07, 0.00257438, -0.02742562
 101594346, 33.6216407, 72.9556851, 558.07, 0.002583109, -0.02741689
 101694306, 33.6216407, 72.9556851, 558.07, 0.002585227, -0.02741477
 101794266, 33.6216407, 72.9556851, 558.07, 0.002586082, -0.02741392
 101894226, 33.6216407, 72.9556851, 558.07, 0.002586914, -0.02741309
 101994186, 33.6216407, 72.9556851, 558.07, 0.002589675, -0.02741032
 102094146, 33.6216407, 72.9556851, 558.07, 0.002593957, -0.02740604
 102194106, 33.6216407, 72.9556851, 558.07, 0.002601426, -0.02739857
 102294066, 33.6216407, 72.9556851, 558.07, 0.002605004, -0.027395
 102394026, 33.6216407, 72.9556851, 558.07, 0.002613319, -0.02738668
 102493986, 33.6216407, 72.9556851, 558.07, 0.002620073, -0.02737993
 102593946, 33.6216407, 72.9556851, 558.07, 0.002631275, -0.02736872
 102693906, 33.6216407, 72.9556851, 558.07, 0.002636813, -0.02736319
 102793866, 33.6216407, 72.9556851, 558.07, 0.002641592, -0.02735841
 102893826, 33.6216407, 72.9556851, 558.07, 0.002640242, -0.02735976
 102993786, 33.6216407, 72.9556851, 558.07, 0.002640622, -0.02735938
 103093746, 33.6216407, 72.9556851, 558.07, 0.00264539, -0.02735461
 103193706, 33.6216407, 72.9556851, 558.07, 0.002657054, -0.02734295
 103294499, 33.6216407, 72.9556851, 558.07, 0.002664264, -0.02733574
 103394459, 33.6216407, 72.9556851, 558.07, 0.002677321, -0.02732268
 103494419, 33.6216407, 72.9556851, 558.07, 0.0026768, -0.0273232
 103594379, 33.6216407, 72.9556851, 558.07, 0.002677558, -0.02732244
 103694339, 33.6216407, 72.9556851, 558.07, 0.002676021, -0.02732398
 103794299, 33.6216407, 72.9556851, 558.07, 0.002682863, -0.02731714
 103894259, 33.6216407, 72.9556851, 558.07, 0.002683097, -0.0273169
 103994219, 33.6216407, 72.9556851, 558.07, 0.002682611, -0.02731739
 104094179, 33.6216407, 72.9556851, 558.07, 0.002679126, -0.02732087
 104194139, 33.6216407, 72.9556851, 558.07, 0.002678065, -0.02732193
 104294099, 33.6216407, 72.9556851, 558.07, 0.002675278, -0.02732472
 104394059, 33.6216407, 72.9556851, 558.07, 0.002675371, -0.02732463
 104494019, 33.6216407, 72.9556851, 558.07, 0.002675654, -0.02732434
 104593979, 33.6216407, 72.9556851, 558.07, 0.002680117, -0.02731988
 104693939, 33.6216407, 72.9556851, 558.07, 0.002682239, -0.02731776
 104793899, 33.6216407, 72.9556851, 558.07, 0.002689753, -0.02731025
 104893859, 33.6216407, 72.9556851, 558.07, 0.002689576, -0.02731042
 104993819, 33.6216407, 72.9556851, 558.07, 0.002695529, -0.02730447
 105093779, 33.6216407, 72.9556851, 558.07, 0.002695827, -0.02730417
 105193739, 33.6216407, 72.9556851, 558.07, 0.002698379, -0.02730162
 105293699, 33.6216407, 72.9556851, 558.07, 0.002697844, -0.02730216
 105394492, 33.6216407, 72.9556851, 558.07, 0.002697391, -0.02730261
 105494452, 33.6216407, 72.9556851, 558.07, 0.002699139, -0.02730086
 105594412, 33.6216407, 72.9556851, 558.07, 0.002699764, -0.02730023
 105694372, 33.6216407, 72.9556851, 558.07, 0.002696691, -0.02730331
 105794332, 33.6216407, 72.9556851, 558.07, 0.002697423, -0.02730258
 105894292, 33.6216407, 72.9556851, 558.07, 0.002693402, -0.0273066
 105994252, 33.6216407, 72.9556851, 558.07, 0.002691686, -0.02730831
 106094212, 33.6216407, 72.9556851, 558.07, 0.002690326, -0.02730967
 106194172, 33.6216407, 72.9556851, 558.07, 0.002690366, -0.02730963
 106294132, 33.6216407, 72.9556851, 558.07, 0.002704842, -0.02729516
 106394092, 33.6216407, 72.9556851, 558.07, 0.007365415, -0.02263458
 106494052, 33.6216407, 72.9556851, 558.09, 0.02686919, -0.003130814
 106594012, 33.6216407, 72.9556851, 558.12, 0.05985577, 0.02985577
 106693972, 33.6216407, 72.9556851, 558.17, 0.1046212, 0.07462119
 106793932, 33.6216407, 72.9556851, 558.24, 0.170918, 0.140918
 106893892, 33.6216407, 72.9556851, 558.36, 0.2960545, 0.2660545
 106993852, 33.6216407, 72.9556851, 558.53, 0.4639273, 0.4339273
 107093812, 33.6216407, 72.9556851, 558.71, 0.6408579, 0.6108579
 107193772, 33.6216407, 72.9556851, 558.89, 0.8281579, 0.7981579
 107293732, 33.6216408, 72.955685, 559.09, 1.020952, 0.9909521
 107394525, 33.6216408, 72.955685, 559.29, 1.22596, 1.19596
 107494485, 33.6216408, 72.955685, 559.51, 1.441631, 1.411631
 107594445, 33.6216408, 72.955685, 559.73, 1.669338, 1.639338
 107694405, 33.6216408, 72.9556849, 559.97, 1.906911, 1.876911
 107794365, 33.6216408, 72.9556849, 560.22, 2.154196, 2.124196
 107894325, 33.6216409, 72.9556849, 560.47, 2.409061, 2.379061
 107994285, 33.6216409, 72.9556849, 560.74, 2.671983, 2.641984
 108094245, 33.6216409, 72.9556848, 561.01, 2.940533, 2.910533
 108194205, 33.6216409, 72.9556848, 561.28, 3.212646, 3.182646
 108294165, 33.6216409, 72.9556848, 561.55, 3.4856, 3.4556
 108394125, 33.6216409, 72.9556848, 561.82, 3.756819, 3.72682
 108494085, 33.621641, 72.9556848, 562.09, 4.0289, 3.9989
 108594045, 33.621641, 72.9556848, 562.36, 4.299685, 4.269684
 108694005, 33.621641, 72.9556848, 562.63, 4.568175, 4.538175
 108793965, 33.621641, 72.9556848, 562.9, 4.836773, 4.806773
 108893925, 33.621641, 72.9556847, 563.17, 5.100461, 5.070461
 108993885, 33.621641, 72.9556847, 563.43, 5.362097, 5.332097
 109093845, 33.621641, 72.9556847, 563.69, 5.621349, 5.591349
 109193805, 33.621641, 72.9556847, 563.94, 5.878958, 5.848958
 109293765, 33.621641, 72.9556847, 564.2, 6.134532, 6.104532
 109393725, 33.621641, 72.9556847, 564.45, 6.388904, 6.358903
 109494518, 33.621641, 72.9556847, 564.71, 6.644698, 6.614697
 109594478, 33.621641, 72.9556847, 564.96, 6.897491, 6.867491
 109694438, 33.621641, 72.9556847, 565.21, 7.149242, 7.119242
 109794398, 33.621641, 72.9556847, 565.47, 7.400912, 7.370912
 109894358, 33.621641, 72.9556847, 565.72, 7.652085, 7.622085
 109994318, 33.621641, 72.9556847, 565.97, 7.905153, 7.875153
 110094278, 33.621641, 72.9556847, 566.22, 8.159158, 8.129158
 110194238, 33.621641, 72.9556847, 566.48, 8.414642, 8.384643
 110294198, 33.621641, 72.9556847, 566.73, 8.669946, 8.639946
 110394158, 33.621641, 72.9556847, 566.99, 8.925931, 8.895931
 110494118, 33.621641, 72.9556847, 567.24, 9.179089, 9.149089
 110594078, 33.621641, 72.9556847, 567.5, 9.434582, 9.404582
 110694038, 33.621641, 72.9556847, 567.75, 9.689111, 9.659111
 110793998, 33.621641, 72.9556847, 568.01, 9.943804, 9.913804
 110893958, 33.621641, 72.9556847, 568.26, 10.19933, 10.16933
 110993918, 33.621641, 72.9556848, 568.52, 10.45284, 10.42284
 111093878, 33.621641, 72.9556848, 568.77, 10.70513, 10.67513
 111193838, 33.621641, 72.9556848, 569.02, 10.95757, 10.92757
 111293798, 33.621641, 72.9556848, 569.27, 11.2088, 11.1788
 111393758, 33.621641, 72.9556848, 569.53, 11.46029, 11.43029
 111493718, 33.621641, 72.9556848, 569.78, 11.71072, 11.68072
 111594511, 33.621641, 72.9556848, 570.03, 11.96366, 11.93366
 111694471, 33.621641, 72.9556848, 570.28, 12.2135, 12.1835
 111794431, 33.621641, 72.9556848, 570.53, 12.46378, 12.43378
 111894391, 33.621641, 72.9556848, 570.78, 12.712, 12.682
 111994351, 33.621641, 72.9556848, 571.03, 12.96062, 12.93062
 112094311, 33.621641, 72.9556848, 571.27, 13.20817, 13.17817
 112194271, 33.621641, 72.9556848, 571.52, 13.45639, 13.42639
 112294231, 33.621641, 72.9556848, 571.77, 13.70376, 13.67376
 112394191, 33.621641, 72.9556848, 572.02, 13.95209, 13.92209
 112494151, 33.6216409, 72.9556848, 572.26, 14.19974, 14.16974
 112594111, 33.6216409, 72.9556848, 572.51, 14.44648, 14.41648
 112694071, 33.6216409, 72.9556848, 572.76, 14.69458, 14.66458
 112794031, 33.6216409, 72.9556848, 573.01, 14.94376, 14.91376
 112893991, 33.6216409, 72.9556849, 573.26, 15.19222, 15.16222
 112993951, 33.6216409, 72.9556849, 573.51, 15.44381, 15.41381
 113093911, 33.6216409, 72.9556849, 573.76, 15.69263, 15.66263
 113193871, 33.6216409, 72.9556849, 574.01, 15.94257, 15.91257
 113293831, 33.6216409, 72.9556849, 574.26, 16.19172, 16.16172
 113393791, 33.6216409, 72.9556849, 574.51, 16.44196, 16.41196
 113493751, 33.6216409, 72.9556849, 574.76, 16.69127, 16.66127
 113593711, 33.6216409, 72.9556849, 575.01, 16.94156, 16.91156
 113694504, 33.6216409, 72.9556849, 575.26, 17.19287, 17.16287
 113794464, 33.6216409, 72.9556849, 575.51, 17.4439, 17.4139
 113894424, 33.6216409, 72.9556849, 575.76, 17.69382, 17.66382
 113994384, 33.6216409, 72.9556849, 576.01, 17.94494, 17.91494
 114094344, 33.6216409, 72.9556849, 576.26, 18.19511, 18.16511
 114194304, 33.6216409, 72.9556849, 576.51, 18.44638, 18.41638
 114294264, 33.6216409, 72.9556849, 576.76, 18.69651, 18.66651
 114394224, 33.6216409, 72.9556849, 577.01, 18.94762, 18.91762
 114494184, 33.6216409, 72.9556849, 577.26, 19.19755, 19.16755
 114594144, 33.6216409, 72.9556849, 577.51, 19.44846, 19.41846
 114694104, 33.6216409, 72.9556849, 577.76, 19.69613, 19.66613
 114794064, 33.6216409, 72.9556849, 578.01, 19.94684, 19.91684
 114894024, 33.6216409, 72.9556849, 578.26, 20.19631, 20.16631
 114993984, 33.6216409, 72.9556849, 578.51, 20.44686, 20.41686
 115093944, 33.6216409, 72.9556849, 578.76, 20.69825, 20.66825
 115193904, 33.6216409, 72.9556849, 579.01, 20.94867, 20.91867
 115293864, 33.6216409, 72.9556849, 579.26, 21.19783, 21.16783
 115393824, 33.6216409, 72.9556849, 579.51, 21.44813, 21.41813
 115493784, 33.6216409, 72.9556849, 579.76, 21.69721, 21.66721
 115593744, 33.6216409, 72.9556849, 580.01, 21.94742, 21.91742
 115693704, 33.6216409, 72.9556849, 580.26, 22.19639, 22.16639
 115794497, 33.6216409, 72.9556849, 580.51, 22.4486, 22.4186
 115894457, 33.621641, 72.9556848, 580.76, 22.69741, 22.66741
 115994417, 33.621641, 72.9556848, 581.01, 22.94735, 22.91735
 116094377, 33.621641, 72.9556848, 581.26, 23.19604, 23.16604
 116194337, 33.621641, 72.9556848, 581.51, 23.44593, 23.41593
 116294297, 33.621641, 72.9556848, 581.76, 23.69455, 23.66455
 116394257, 33.621641, 72.9556848, 582.01, 23.94448, 23.91448
 116494217, 33.621641, 72.9556848, 582.26, 24.1931, 24.1631
 116594177, 33.621641, 72.9556848, 582.51, 24.44302, 24.41302
 116694137, 33.621641, 72.9556848, 582.76, 24.6917, 24.6617
 116794097, 33.621641, 72.9556848, 583, 24.93966, 24.90965
 116894057, 33.621641, 72.9556847, 583.26, 25.19201, 25.16201
 116994017, 33.621641, 72.9556847, 583.51, 25.44899, 25.41899
 117093977, 33.621641, 72.9556847, 583.77, 25.7048, 25.6748
 117193937, 33.621641, 72.9556847, 584.03, 25.964, 25.934
 117293897, 33.621641, 72.9556847, 584.28, 26.21793, 26.18793
 117393857, 33.621641, 72.9556847, 584.54, 26.47184, 26.44184
 117493817, 33.621641, 72.9556847, 584.79, 26.72303, 26.69303
 117593777, 33.621641, 72.9556847, 585.04, 26.97417, 26.94417
 117693737, 33.621641, 72.9556847, 585.29, 27.22292, 27.19292
 117794530, 33.621641, 72.9556847, 585.54, 27.47401, 27.44401
 117894490, 33.6216411, 72.9556847, 585.79, 27.72089, 27.69089
 117994450, 33.6216411, 72.9556847, 586.03, 27.96843, 27.93843
 118094410, 33.6216411, 72.9556847, 586.28, 28.21432, 28.18431
 118194370, 33.6216411, 72.9556847, 586.53, 28.46134, 28.43134
 118294330, 33.6216411, 72.9556847, 586.77, 28.70697, 28.67697
 118394290, 33.6216411, 72.9556847, 587.02, 28.95396, 28.92396
 118494250, 33.6216411, 72.9556847, 587.26, 29.19978, 29.16978
 118594210, 33.6216411, 72.9556847, 587.51, 29.44711, 29.41711
 118694170, 33.6216411, 72.9556847, 587.76, 29.69329, 29.66329
 118794130, 33.6216411, 72.9556847, 588, 29.93905, 29.90905
 118894090, 33.6216411, 72.9556847, 588.25, 30.1858, 30.1558
 118994050, 33.6216411, 72.9556847, 588.5, 30.43427, 30.40427
 119094010, 33.6216411, 72.9556847, 588.75, 30.68173, 30.65173
 119193970, 33.6216411, 72.9556847, 589, 30.93082, 30.90082
 119293930, 33.6216411, 72.9556847, 589.25, 31.18082, 31.15082
 119393890, 33.6216411, 72.9556847, 589.5, 31.43023, 31.40023
 119493850, 33.6216411, 72.9556847, 589.74, 31.67846, 31.64846
 119593810, 33.6216411, 72.9556847, 589.99, 31.92821, 31.89821
 119693770, 33.6216411, 72.9556847, 590.24, 32.17667, 32.14667
 119793730, 33.6216411, 72.9556847, 590.49, 32.42657, 32.39658
 119894523, 33.6216411, 72.9556847, 590.74, 32.67728, 32.64728
 119994483, 33.6216411, 72.9556847, 590.99, 32.92739, 32.89739
 120094443, 33.6216411, 72.9556847, 591.24, 33.17656, 33.14656
 120194403, 33.6216411, 72.9556847, 591.49, 33.42733, 33.39734
 120294363, 33.6216411, 72.9556847, 591.74, 33.67692, 33.64692
 120394323, 33.6216411, 72.9556847, 591.99, 33.92805, 33.89805
 120494283, 33.6216411, 72.9556847, 592.24, 34.17784, 34.14784
 120594243, 33.6216411, 72.9556847, 592.49, 34.42897, 34.39897
 120694203, 33.6216411, 72.9556847, 592.74, 34.67865, 34.64865
 120794163, 33.6216411, 72.9556847, 592.99, 34.92965, 34.89965
 120894123, 33.6216411, 72.9556847, 593.24, 35.17716, 35.14716
 120994083, 33.6216411, 72.9556847, 593.49, 35.42796, 35.39796
 121094043, 33.6216411, 72.9556847, 593.74, 35.67731, 35.64731
 121194003, 33.6216411, 72.9556847, 593.99, 35.92805, 35.89805
 121293963, 33.6216411, 72.9556847, 594.24, 36.17939, 36.14939
 121393923, 33.6216411, 72.9556847, 594.49, 36.42995, 36.39995
 121493883, 33.6216411, 72.9556847, 594.74, 36.67907, 36.64907
 121593843, 33.6216411, 72.9556847, 594.99, 36.92962, 36.89962
 121693803, 33.6216411, 72.9556847, 595.24, 37.17876, 37.14876
 121793763, 33.6216411, 72.9556847, 595.49, 37.42929, 37.39929
 121893723, 33.6216411, 72.9556847, 595.74, 37.67841, 37.64841
 121994516, 33.6216411, 72.9556847, 596, 37.93098, 37.90098
 122094476, 33.6216411, 72.9556847, 596.25, 38.18, 38.15001
 122194436, 33.6216411, 72.9556847, 596.49, 38.42946, 38.39946
 122294396, 33.6216411, 72.9556847, 596.74, 38.67725, 38.64725
 122394356, 33.6216411, 72.9556847, 596.99, 38.92626, 38.89626
 122494316, 33.6216411, 72.9556847, 597.24, 39.17373, 39.14373
 122594276, 33.6216411, 72.9556847, 597.49, 39.42264, 39.39264
 122694236, 33.6216411, 72.9556847, 597.74, 39.67025, 39.64025
 122794196, 33.6216411, 72.9556847, 597.98, 39.91938, 39.88938
 122894156, 33.6216411, 72.9556847, 598.23, 40.16729, 40.13729
 122994116, 33.6216411, 72.9556847, 598.48, 40.41475, 40.38475
 123094076, 33.6216411, 72.9556847, 598.73, 40.66313, 40.63313
 123194036, 33.621641, 72.9556847, 598.98, 40.91316, 40.88316
 123293996, 33.621641, 72.9556847, 599.23, 41.16195, 41.13195
 123393956, 33.621641, 72.9556847, 599.48, 41.41434, 41.38434
 123493916, 33.621641, 72.9556847, 599.73, 41.66338, 41.63338
 123593876, 33.621641, 72.9556847, 599.98, 41.91388, 41.88388
 123693836, 33.621641, 72.9556847, 600.23, 42.16304, 42.13305
 123793796, 33.621641, 72.9556847, 600.48, 42.4136, 42.3836
 123893756, 33.621641, 72.9556847, 600.73, 42.66275, 42.63276
 123993716, 33.621641, 72.9556847, 600.98, 42.91331, 42.88331
 124094509, 33.621641, 72.9556847, 601.23, 43.16458, 43.13458
 124194469, 33.621641, 72.9556847, 601.48, 43.41522, 43.38522
 124294429, 33.621641, 72.9556847, 601.73, 43.66444, 43.63444
 124394389, 33.621641, 72.9556847, 601.98, 43.91504, 43.88504
 124494349, 33.621641, 72.9556847, 602.23, 44.16365, 44.13365
 124594309, 33.621641, 72.9556847, 602.48, 44.41178, 44.38178
 124694269, 33.621641, 72.9556847, 602.72, 44.65553, 44.62553
 124794229, 33.621641, 72.9556847, 602.96, 44.89689, 44.86689
 124894189, 33.621641, 72.9556847, 603.2, 45.13247, 45.10247
 124994149, 33.621641, 72.9556847, 603.43, 45.36448, 45.33448
 125094109, 33.621641, 72.9556847, 603.65, 45.58812, 45.55812
 125194069, 33.621641, 72.9556847, 603.87, 45.80942, 45.77942
 125294029, 33.621641, 72.9556847, 604.09, 46.02375, 45.99375
 125393989, 33.621641, 72.9556847, 604.3, 46.23359, 46.20359
 125493949, 33.621641, 72.9556847, 604.5, 46.43829, 46.40829
 125593909, 33.621641, 72.9556847, 604.7, 46.63697, 46.60697
 125693869, 33.621641, 72.9556847, 604.89, 46.82885, 46.79885
 125793829, 33.621641, 72.9556847, 605.08, 47.01619, 46.98619
 125893789, 33.621641, 72.9556847, 605.26, 47.19674, 47.16674
 125993749, 33.621641, 72.9556847, 605.44, 47.37279, 47.34279
 126093709, 33.621641, 72.9556847, 605.61, 47.54199, 47.51199
 126194502, 33.621641, 72.9556847, 605.77, 47.70802, 47.67802
 126294462, 33.621641, 72.9556847, 605.93, 47.86595, 47.83595
 126394422, 33.621641, 72.9556847, 606.08, 48.01945, 47.98946
 126494382, 33.621641, 72.9556847, 606.23, 48.16564, 48.13564
 126594342, 33.621641, 72.9556847, 606.37, 48.30737, 48.27737
 126694302, 33.621641, 72.9556847, 606.51, 48.44242, 48.41242
 126794262, 33.621641, 72.9556847, 606.64, 48.5732, 48.5432
 126894222, 33.621641, 72.9556847, 606.76, 48.69741, 48.66741
 126994182, 33.621641, 72.9556847, 606.88, 48.81738, 48.78738
 127094142, 33.621641, 72.9556847, 607, 48.93083, 48.90083
 127194102, 33.621641, 72.9556847, 607.1, 49.03918, 49.00919
 127294062, 33.621641, 72.9556847, 607.21, 49.14193, 49.11193
 127394022, 33.621641, 72.9556847, 607.31, 49.2404, 49.2104
 127493982, 33.621641, 72.9556847, 607.4, 49.33237, 49.30237
 127593942, 33.621641, 72.9556847, 607.49, 49.4207, 49.39071
 127693902, 33.621641, 72.9556847, 607.57, 49.50157, 49.47157
 127793862, 33.621641, 72.9556847, 607.64, 49.57796, 49.54796
 127893822, 33.621641, 72.9556847, 607.71, 49.64753, 49.61753
 127993782, 33.621641, 72.9556847, 607.78, 49.71244, 49.68244
 128093742, 33.621641, 72.9556847, 607.84, 49.77044, 49.74044
 128193702, 33.621641, 72.9556847, 607.89, 49.82353, 49.79353
 128294495, 33.621641, 72.9556847, 607.93, 49.86978, 49.83978
 128394455, 33.621641, 72.9556847, 607.98, 49.91027, 49.88027
 128494415, 33.621641, 72.9556847, 608.01, 49.94309, 49.91309
 128594375, 33.621641, 72.9556847, 608.03, 49.9699, 49.9399
 128694335, 33.621641, 72.9556847, 608.05, 49.98732, 49.95732
 128794295, 33.621641, 72.9556847, 608.06, 49.99701, 49.96701
 128894255, 33.621641, 72.9556847, 608.06, 49.99955, 49.96955
 128994215, 33.621641, 72.9556847, 608.06, 49.99886, 49.96886
 129094175, 33.621641, 72.9556847, 608.06, 49.99532, 49.96532
 129194135, 33.621641, 72.9556847, 608.06, 49.99237, 49.96237
 129294095, 33.6216411, 72.9556848, 608.05, 49.98957, 49.95957
 129394055, 33.6216412, 72.9556848, 608.06, 49.98999, 49.96
 129494015, 33.6216414, 72.9556848, 608.06, 49.99256, 49.96256
 129593975, 33.6216416, 72.9556848, 608.07, 49.99999, 49.96999
 129693935, 33.6216419, 72.9556849, 608.08, 50.01089, 49.98089
 129793895, 33.6216422, 72.955685, 608.09, 50.02754, 49.99754
 129893855, 33.6216426, 72.955685, 608.11, 50.04827, 50.01827
 129993815, 33.6216431, 72.9556851, 608.14, 50.07553, 50.04554
 130093775, 33.6216436, 72.9556852, 608.17, 50.10748, 50.07748
 130193735, 33.6216443, 72.9556853, 608.21, 50.14639, 50.11639
 130294528, 33.6216451, 72.9556854, 608.26, 50.19055, 50.16055
 130394488, 33.6216459, 72.9556856, 608.31, 50.2425, 50.2125
 130494448, 33.6216469, 72.9556857, 608.37, 50.30007, 50.27007
 130594408, 33.621648, 72.9556859, 608.43, 50.36567, 50.33567
 130694368, 33.6216492, 72.9556861, 608.5, 50.43754, 50.40754
 130794328, 33.6216505, 72.9556863, 608.58, 50.51812, 50.48812
 130894288, 33.6216519, 72.9556866, 608.67, 50.6056, 50.5756
 130994248, 33.6216535, 72.9556869, 608.77, 50.70249, 50.67249
 131094208, 33.6216552, 72.9556872, 608.87, 50.80712, 50.77712
 131194168, 33.6216571, 72.9556875, 608.99, 50.92184, 50.89184
 131294128, 33.6216591, 72.9556878, 609.11, 51.04375, 51.01375
 131394088, 33.6216613, 72.9556883, 609.24, 51.17715, 51.14715
 131494048, 33.6216636, 72.9556887, 609.38, 51.31893, 51.28893
 131594008, 33.6216661, 72.9556891, 609.54, 51.47107, 51.44107
 131693968, 33.6216687, 72.9556896, 609.7, 51.63244, 51.60244
 131793928, 33.6216715, 72.9556902, 609.87, 51.80206, 51.77206
 131893888, 33.6216744, 72.9556907, 610.04, 51.97865, 51.94865
 131993848, 33.6216774, 72.9556913, 610.23, 52.16389, 52.13389
 132093808, 33.6216804, 72.9556919, 610.42, 52.35529, 52.32529
 132193768, 33.6216836, 72.9556925, 610.62, 52.55444, 52.52444
 132293728, 33.6216869, 72.9556931, 610.82, 52.75884, 52.72884
 132394521, 33.6216904, 72.9556937, 611.04, 52.97181, 52.94181
 132494481, 33.6216938, 72.9556944, 611.25, 53.18736, 53.15736
 132594441, 33.6216974, 72.9556951, 611.47, 53.40868, 53.37868
 132694401, 33.621701, 72.9556958, 611.7, 53.63294, 53.60294
 132794361, 33.6217047, 72.9556965, 611.93, 53.86183, 53.83183
 132894321, 33.6217085, 72.9556972, 612.16, 54.09326, 54.06326
 132994281, 33.6217123, 72.9556979, 612.39, 54.32867, 54.29867
 133094241, 33.6217161, 72.9556986, 612.63, 54.56602, 54.53602
 133194201, 33.62172, 72.9556993, 612.87, 54.80658, 54.77658
 133294161, 33.621724, 72.9557001, 613.11, 55.04825, 55.01825
 133394121, 33.6217279, 72.9557008, 613.36, 55.29033, 55.26033
 133494081, 33.621732, 72.9557015, 613.6, 55.53485, 55.50486
 133594041, 33.621736, 72.9557022, 613.85, 55.78101, 55.75101
 133694001, 33.6217401, 72.955703, 614.09, 56.02682, 55.99682
 133793961, 33.6217441, 72.9557037, 614.34, 56.27546, 56.24546
