Time,PSCE_TPE,PSCE_PE,PSCE_DVE,PSCE_TVE,PSCE_VE,PSCE_DAE,PSCE_TAE,PSCE_AE
 1214358229, 0.100518, 0.100518, 0.0001280651, 0.0001280651, 0.0001280651, 0, 5.930565E-05, 6.023229E-05
 1214458189, 0.1006349, 0.1006349, 0.0002557019, 0.0002557019, 0.0002557019, 0, 5.930478E-05, 6.023142E-05
 1214558149, 0.100735, 0.100735, 0.0003582952, 0.0003582952, 0.0003582952, 0, 5.930384E-05, 6.023047E-05
 1214658109, 0.1008519, 0.1008519, 0.0005178889, 0.0005178889, 0.0005178889, 0, 5.93029E-05, 6.022951E-05
 1214758069, 0.1009564, 0.1009564, 0.000630313, 0.000630313, 0.000630313, 0, 5.930165E-05, 6.022823E-05
 1214858029, 0.1010785, 0.1010785, 0.0008350241, 0.0008350241, 0.0008350241, 0, 5.93003E-05, 6.022687E-05
 1214957989, 0.1011935, 0.1011935, 0.0009991672, 0.0009991672, 0.0009991672, 0, 5.929889E-05, 6.022544E-05
 1215057949, 0.1013217, 0.1013217, 0.00115827, 0.00115827, 0.00115827, 0, 5.929766E-05, 6.022418E-05
 1215157909, 0.1014399, 0.1014399, 0.001286886, 0.001286886, 0.001286886, 0, 5.929636E-05, 6.022287E-05
 1215257869, 0.101561, 0.101561, 0.001440673, 0.001440673, 0.001440673, 0, 5.929508E-05, 6.022157E-05
 1215357829, 0.1016816, 0.1016816, 0.001614173, 0.001614173, 0.001614173, 0, 5.929387E-05, 6.022034E-05
 1215457789, 0.101803, 0.101803, 0.001756963, 0.001756963, 0.001756963, 0, 5.929252E-05, 6.021895E-05
 1215557749, 0.1019241, 0.1019241, 0.001894938, 0.001894938, 0.001894938, 0, 5.929115E-05, 6.021758E-05
 1215657709, 0.1020434, 0.1020434, 0.00204273, 0.00204273, 0.00204273, 0, 5.928978E-05, 6.021618E-05
 1215757669, 0.1021624, 0.1021624, 0.002158404, 0.002158404, 0.002158404, 0, 5.928841E-05, 6.021478E-05
 1215857629, 0.1022764, 0.1022764, 0.002281046, 0.002281046, 0.002281046, 0, 5.928707E-05, 6.021344E-05
 1215957589, 0.1023941, 0.1023941, 0.002402463, 0.002402463, 0.002402463, 0, 5.928567E-05, 6.021202E-05
 1216057549, 0.102503, 0.102503, 0.00254978, 0.00254978, 0.00254978, 0, 5.928439E-05, 6.021071E-05
 1216157509, 0.1026228, 0.1026228, 0.002691617, 0.002691617, 0.002691617, 0, 5.928307E-05, 6.020937E-05
 1216257469, 0.1027297, 0.1027297, 0.002793237, 0.002793237, 0.002793237, 0, 5.928169E-05, 6.020796E-05
 1216357429, 0.1028473, 0.1028473, 0.00292287, 0.00292287, 0.00292287, 0, 5.92802E-05, 6.020645E-05
 1216458222, 0.1029555, 0.1029555, 0.003100454, 0.003100454, 0.003100454, 0, 5.927896E-05, 6.020519E-05
 1216558182, 0.1030796, 0.1030796, 0.003231554, 0.003231554, 0.003231554, 0, 5.927754E-05, 6.020374E-05
 1216658142, 0.1031843, 0.1031843, 0.003389694, 0.003389694, 0.003389694, 0, 5.927613E-05, 6.020232E-05
 1216758102, 0.1033029, 0.1033029, 0.003474593, 0.003474593, 0.003474593, 0, 5.927483E-05, 6.0201E-05
 1216858062, 0.1034009, 0.1034009, 0.003621764, 0.003621764, 0.003621764, 0, 5.927348E-05, 6.019963E-05
 1216958022, 0.103525, 0.103525, 0.003793676, 0.003793676, 0.003793676, 0, 5.927209E-05, 6.019822E-05
 1217057982, 0.1036233, 0.1036233, 0.003903598, 0.003903598, 0.003903598, 0, 5.92706E-05, 6.01967E-05
 1217157942, 0.1037532, 0.1037532, 0.004082293, 0.004082293, 0.004082293, 0, 5.926919E-05, 6.019526E-05
 1217257902, 0.1038489, 0.1038489, 0.004154283, 0.004154283, 0.004154283, 0, 5.92677E-05, 6.019375E-05
 1217357862, 0.1039698, 0.1039698, 0.004296819, 0.004296819, 0.004296819, 0, 5.926626E-05, 6.019229E-05
 1217457822, 0.1040582, 0.1040582, 0.00435721, 0.00435721, 0.00435721, 0, 5.926482E-05, 6.019084E-05
 1217557782, 0.1041747, 0.1041747, 0.004438139, 0.004438139, 0.004438139, 0, 5.926341E-05, 6.01894E-05
 1217657742, 0.1042567, 0.1042567, 0.004593852, 0.004593852, 0.004593852, 0, 5.926198E-05, 6.018794E-05
 1217757702, 0.1043734, 0.1043734, 0.004669868, 0.004669868, 0.004669868, 0, 5.926059E-05, 6.018653E-05
