Time,BAT_Instance,BAT_Volt,BAT_VoltR,BAT_Curr,BAT_CurrTot,BAT_EnrgTot,BAT_Temp,BAT_Res,BAT_RemPct
 70194411, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70294371, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70394331, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70494291, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70594251, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70694211, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70794171, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70894131, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 70994091, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71094051, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71194011, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71293971, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71393931, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71493891, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71593851, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71693811, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71793771, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71893731, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 71993691, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72093651, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72193611, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72294404, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72394364, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72494324, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72594284, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72694244, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72794204, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72894164, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 72994124, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73094084, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73194044, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73294004, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73393964, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73493924, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73593884, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73693844, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73793804, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73893764, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 73993724, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74093684, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74193644, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74293604, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74394397, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74494357, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74594317, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74694277, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74794237, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74894197, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 74994157, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75094117, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75194077, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75294037, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75393997, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75493957, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75593917, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75693877, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75793837, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75893797, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 75993757, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76093717, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76193677, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76293637, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76394430, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76494390, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76594350, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76694310, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76794270, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76894230, 0, 12.58798, 0, 0, 0, 0, 0, 0, 100
 76994190, 0, 12.58798, 12.58798, 0.1661779, 0.004614576, 5.808818E-05, 0, 0, 99
 77094150, 0, 12.58798, 12.58798, 1.827957, 0.05537491, 0.0006970582, 0, 0, 99
 77194110, 0, 12.58798, 12.58798, 4.902248, 0.1915049, 0.002410659, 0, 0, 99
 77294070, 0, 12.58798, 12.58798, 8.142717, 0.4176191, 0.00525698, 0, 0, 99
 77394030, 0, 12.58798, 12.58798, 11.96481, 0.7498686, 0.009439329, 0, 0, 99
 77493990, 0, 12.58798, 12.58798, 16.36852, 1.204404, 0.01516101, 0, 0, 99
 77593950, 0, 12.58798, 12.58798, 21.52004, 1.801992, 0.02268343, 0, 0, 99
 77693910, 0, 12.58798, 12.58798, 27.33627, 2.56109, 0.03223894, 0, 0, 99
 77793870, 0, 12.58798, 12.58798, 32.23851, 3.456317, 0.04350805, 0, 0, 99
 77893830, 0, 12.58798, 12.58798, 35.14663, 4.4323, 0.0557937, 0, 0, 99
 77993790, 0, 12.58798, 12.58798, 38.71945, 5.507496, 0.06932824, 0, 0, 99
 78093750, 0, 12.58798, 12.58798, 42.70772, 6.693442, 0.0842569, 0, 0, 99
 78193710, 0, 12.58798, 12.58798, 44.78495, 7.93707, 0.09991167, 0, 0, 99
 78293670, 0, 12.58798, 12.58798, 32.65396, 8.843835, 0.111326, 0, 0, 99
 78393630, 0, 12.58798, 12.6246, 27.8348, 9.616776, 0.1210558, 0, 0.001315717, 99
 78494423, 0, 12.58798, 12.62646, 29.24731, 10.43571, 0.1313645, 0, 0.001315717, 99
 78594383, 0, 12.58798, 12.63018, 32.07233, 11.32632, 0.1425755, 0, 0.001315717, 99
 78694343, 0, 12.58798, 12.63236, 33.73412, 12.26308, 0.1543674, 0, 0.001315717, 99
 78794303, 0, 12.58798, 12.63258, 33.90029, 13.20446, 0.1662174, 0, 0.001315717, 99
 78894263, 0, 12.58798, 12.63181, 33.31867, 14.12968, 0.1778641, 0, 0.001315717, 99
 78994223, 0, 12.58798, 12.63116, 32.82014, 15.04106, 0.1893365, 0, 0.001315717, 99
 79094183, 0, 12.58798, 12.63083, 32.57087, 15.94551, 0.2007218, 0, 0.001315717, 99
 79194143, 0, 12.58798, 12.63072, 32.48778, 16.84766, 0.212078, 0, 0.001315717, 99
 79294103, 0, 12.58798, 12.63083, 32.57087, 17.75212, 0.2234633, 0, 0.001315717, 99
 79394063, 0, 12.58798, 12.63072, 32.48778, 18.65427, 0.2348195, 0, 0.001315717, 99
 79494023, 0, 12.58798, 12.63545, 31.82307, 19.53796, 0.2459434, 0, 0.001491852, 99
 79593983, 0, 12.58798, 12.63896, 31.15836, 20.40319, 0.2568349, 0, 0.001636347, 99
 79693943, 0, 12.58798, 12.64178, 30.65982, 21.25458, 0.2675522, 0, 0.001754907, 99
 79793903, 0, 12.58798, 12.64415, 30.32747, 22.09674, 0.2781533, 0, 0.001852139, 99
 79893863, 0, 12.58798, 12.6454, 29.74585, 22.92275, 0.2885511, 0, 0.001930518, 99
 79993823, 0, 12.58798, 12.6461, 29.16422, 23.73261, 0.2987456, 0, 0.001993079, 99
 80093783, 0, 12.58798, 12.6469, 28.83187, 24.53324, 0.3088239, 0, 0.002043501, 99
 80193743, 0, 12.58798, 12.64737, 28.49951, 25.32464, 0.318786, 0, 0.002083816, 99
 80293703, 0, 12.58798, 12.64776, 28.25024, 26.10912, 0.328661, 0, 0.002116102, 99
 80393663, 0, 12.58798, 12.64814, 28.08407, 26.88898, 0.3384779, 0, 0.002142108, 99
 80493623, 0, 12.58798, 12.64855, 28.00098, 27.66653, 0.3482658, 0, 0.002163296, 99
 80594416, 0, 12.58798, 12.64885, 27.91789, 28.44824, 0.3581059, 0, 0.002180492, 99
 80694376, 0, 12.58798, 12.64906, 27.8348, 29.22119, 0.3678357, 0, 0.002194349, 99
 80794336, 0, 12.58798, 12.64938, 27.8348, 29.99413, 0.3775654, 0, 0.002205865, 99
 80894296, 0, 12.58798, 12.64964, 27.8348, 30.76707, 0.3872952, 0, 0.002215439, 99
 80994256, 0, 12.58798, 12.64987, 27.8348, 31.54001, 0.397025, 0, 0.002223402, 99
 81094216, 0, 12.58798, 12.65005, 27.8348, 32.31295, 0.4067548, 0, 0.002230027, 99
 81194176, 0, 12.58798, 12.6502, 27.8348, 33.08589, 0.4164845, 0, 0.002235542, 98
 81294136, 0, 12.58798, 12.65033, 27.8348, 33.85883, 0.4262143, 0, 0.002240132, 98
 81394096, 0, 12.58798, 12.65044, 27.8348, 34.63177, 0.4359441, 0, 0.002243952, 98
 81494056, 0, 12.58798, 12.65053, 27.8348, 35.40472, 0.4456739, 0, 0.002247133, 98
 81594016, 0, 12.58798, 12.6506, 27.8348, 36.17766, 0.4554036, 0, 0.002249782, 98
 81693976, 0, 12.58798, 12.65066, 27.8348, 36.9506, 0.4651334, 0, 0.002251988, 98
 81793936, 0, 12.58798, 12.65051, 27.75171, 37.72123, 0.4748341, 0, 0.002253409, 98
 81893896, 0, 12.58798, 12.65055, 27.75171, 38.49187, 0.4845348, 0, 0.002254592, 98
 81993856, 0, 12.58798, 12.65037, 27.66862, 39.26019, 0.4942065, 0, 0.002255161, 98
 82093816, 0, 12.58798, 12.65039, 27.66862, 40.02852, 0.5038782, 0, 0.002255634, 98
 82193776, 0, 12.58798, 12.6502, 27.58553, 40.79454, 0.5135208, 0, 0.00225561, 98
