Time,POS_Lat,POS_Lng,POS_Alt,POS_RelHomeAlt,POS_RelOriginAlt
 70194411, 33.6412057, 72.9955929, 558.07, 0.00261361, -0.02738639
 70294371, 33.6412057, 72.9955929, 558.07, 0.002608139, -0.02739186
 70394331, 33.6412057, 72.9955929, 558.07, 0.002602298, -0.0273977
 70494291, 33.6412057, 72.9955929, 558.07, 0.002599848, -0.02740015
 70594251, 33.6412057, 72.9955929, 558.07, 0.002594598, -0.0274054
 70694211, 33.6412057, 72.9955929, 558.07, 0.002594786, -0.02740521
 70794171, 33.6412057, 72.9955929, 558.07, 0.002594532, -0.02740547
 70894131, 33.6412057, 72.9955929, 558.07, 0.002593186, -0.02740681
 70994091, 33.6412057, 72.9955929, 558.07, 0.002584189, -0.02741581
 71094051, 33.6412057, 72.9955929, 558.07, 0.00258005, -0.02741995
 71194011, 33.6412057, 72.9955929, 558.07, 0.002573036, -0.02742696
 71293971, 33.6412057, 72.9955929, 558.07, 0.002570553, -0.02742945
 71393931, 33.6412057, 72.9955929, 558.07, 0.002567841, -0.02743216
 71493891, 33.6412057, 72.9955929, 558.07, 0.002572671, -0.02742733
 71593851, 33.6412057, 72.9955929, 558.07, 0.002576586, -0.02742341
 71693811, 33.6412057, 72.9955929, 558.07, 0.002581537, -0.02741846
 71793771, 33.6412057, 72.9955929, 558.07, 0.002588185, -0.02741181
 71893731, 33.6412057, 72.9955929, 558.07, 0.00259589, -0.02740411
 71993691, 33.6412057, 72.9955929, 558.07, 0.002607094, -0.02739291
 72093651, 33.6412057, 72.9955929, 558.07, 0.002616078, -0.02738392
 72193611, 33.6412057, 72.9955929, 558.07, 0.002623104, -0.0273769
 72294404, 33.6412057, 72.9955929, 558.07, 0.002624923, -0.02737508
 72394364, 33.6412057, 72.9955929, 558.07, 0.002623556, -0.02737644
 72494324, 33.6412057, 72.9955929, 558.07, 0.002619043, -0.02738096
 72594284, 33.6412057, 72.9955929, 558.07, 0.002615735, -0.02738426
 72694244, 33.6412057, 72.9955929, 558.07, 0.002612451, -0.02738755
 72794204, 33.6412057, 72.9955929, 558.07, 0.002609514, -0.02739049
 72894164, 33.6412057, 72.9955929, 558.07, 0.00260954, -0.02739046
 72994124, 33.6412057, 72.9955929, 558.07, 0.002609251, -0.02739075
 73094084, 33.6412057, 72.9955929, 558.07, 0.002609568, -0.02739043
 73194044, 33.6412057, 72.9955929, 558.07, 0.002608899, -0.0273911
 73294004, 33.6412057, 72.9955929, 558.07, 0.002608011, -0.02739199
 73393964, 33.6412057, 72.9955929, 558.07, 0.002606053, -0.02739395
 73493924, 33.6412057, 72.9955929, 558.07, 0.002607094, -0.02739291
 73593884, 33.6412057, 72.9955929, 558.07, 0.002601964, -0.02739803
 73693844, 33.6412057, 72.9955929, 558.07, 0.002601601, -0.0273984
 73793804, 33.6412057, 72.9955929, 558.07, 0.002601031, -0.02739897
 73893764, 33.6412057, 72.9955929, 558.07, 0.002597684, -0.02740232
 73993724, 33.6412057, 72.9955929, 558.07, 0.002588589, -0.02741141
 74093684, 33.6412057, 72.9955929, 558.07, 0.002578193, -0.02742181
 74193644, 33.6412057, 72.9955929, 558.07, 0.002565138, -0.02743486
 74293604, 33.6412057, 72.9955929, 558.07, 0.002561407, -0.02743859
 74394397, 33.6412057, 72.9955929, 558.07, 0.002560189, -0.02743981
 74494357, 33.6412057, 72.9955929, 558.07, 0.002560081, -0.02743992
 74594317, 33.6412057, 72.9955929, 558.07, 0.002555564, -0.02744444
 74694277, 33.6412057, 72.9955929, 558.07, 0.002553804, -0.0274462
 74794237, 33.6412057, 72.9955929, 558.07, 0.002545366, -0.02745463
 74894197, 33.6412057, 72.9955929, 558.07, 0.002542634, -0.02745737
 74994157, 33.6412057, 72.9955929, 558.07, 0.00253533, -0.02746467
 75094117, 33.6412057, 72.9955929, 558.07, 0.002533292, -0.02746671
 75194077, 33.6412057, 72.9955929, 558.07, 0.002529526, -0.02747047
 75294037, 33.6412057, 72.9955929, 558.07, 0.002529109, -0.02747089
 75393997, 33.6412057, 72.9955929, 558.07, 0.0025211, -0.0274789
 75493957, 33.6412057, 72.9955929, 558.07, 0.002519161, -0.02748084
 75593917, 33.6412057, 72.9955929, 558.07, 0.002511239, -0.02748876
 75693877, 33.6412057, 72.9955929, 558.07, 0.002513725, -0.02748627
 75793837, 33.6412057, 72.9955929, 558.07, 0.002509076, -0.02749092
 75893797, 33.6412057, 72.9955929, 558.07, 0.002511999, -0.027488
 75993757, 33.6412057, 72.9955929, 558.07, 0.002510797, -0.0274892
 76093717, 33.6412057, 72.9955929, 558.07, 0.002515335, -0.02748466
 76193677, 33.6412057, 72.9955929, 558.07, 0.002514111, -0.02748589
 76293637, 33.6412057, 72.9955929, 558.07, 0.002521614, -0.02747839
 76394430, 33.6412057, 72.9955929, 558.07, 0.002525445, -0.02747455
 76494390, 33.6412057, 72.9955929, 558.07, 0.002535559, -0.02746444
 76594350, 33.6412057, 72.9955929, 558.07, 0.0025365, -0.0274635
 76694310, 33.6412057, 72.9955929, 558.07, 0.002534946, -0.02746505
 76794270, 33.6412057, 72.9955929, 558.07, 0.002528802, -0.0274712
 76894230, 33.6412057, 72.9955929, 558.07, 0.002528585, -0.02747141
 76994190, 33.6412057, 72.9955929, 558.07, 0.002524383, -0.02747562
 77094150, 33.6412057, 72.9955929, 558.07, 0.002526121, -0.02747388
 77194110, 33.6412057, 72.9955929, 558.07, 0.00252459, -0.02747541
 77294070, 33.6412057, 72.9955929, 558.07, 0.002527557, -0.02747244
 77394030, 33.6412057, 72.9955929, 558.07, 0.002526421, -0.02747358
 77493990, 33.6412057, 72.9955929, 558.07, 0.002525043, -0.02747496
 77593950, 33.6412057, 72.9955929, 558.07, 0.002517268, -0.02748273
 77693910, 33.6412057, 72.9955929, 558.07, 0.002514271, -0.02748573
 77793870, 33.6412057, 72.9955929, 558.07, 0.004808296, -0.0251917
 77893830, 33.6412057, 72.9955929, 558.09, 0.02002131, -0.009978691
 77993790, 33.6412057, 72.9955929, 558.11, 0.04878415, 0.01878415
 78093750, 33.6412057, 72.9955929, 558.15, 0.08970319, 0.0597032
 78193710, 33.6412057, 72.9955929, 558.21, 0.1464774, 0.1164774
 78293670, 33.6412057, 72.9955929, 558.32, 0.252616, 0.222616
 78393630, 33.6412057, 72.9955929, 558.47, 0.4089651, 0.3789651
 78494423, 33.6412057, 72.9955929, 558.65, 0.5821323, 0.5521324
 78594383, 33.6412057, 72.9955929, 558.83, 0.7673832, 0.7373832
 78694343, 33.6412057, 72.9955929, 559.02, 0.9578372, 0.9278373
 78794303, 33.6412057, 72.9955929, 559.22, 1.158975, 1.128975
 78894263, 33.6412058, 72.9955928, 559.44, 1.372866, 1.342866
 78994223, 33.6412058, 72.9955928, 559.66, 1.599236, 1.569236
 79094183, 33.6412058, 72.9955928, 559.9, 1.83612, 1.80612
 79194143, 33.6412058, 72.9955927, 560.15, 2.082834, 2.052835
 79294103, 33.6412059, 72.9955927, 560.4, 2.33514, 2.30514
 79394063, 33.6412059, 72.9955927, 560.66, 2.597541, 2.567541
