Time,BAT_Instance,BAT_Volt,BAT_VoltR,BAT_Curr,BAT_CurrTot,BAT_EnrgTot,BAT_Temp,BAT_Res,BAT_RemPct
 705920852, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706020812, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706120772, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706221565, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706321525, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706421485, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706521445, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706621405, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706721365, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706821325, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 706921285, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707021245, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707121205, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707221165, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707321125, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707421085, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707521045, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707621005, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707720965, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707820925, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 707920885, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708020845, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708120805, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708220765, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708321558, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708421518, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708521478, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708621438, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708721398, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708821358, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 708921318, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 709021278, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 709121238, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 709221198, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 709321158, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 709421118, 0, 12.58798, 12.58819, 0, 3351.811, 42.19201, 0, 0.00126989, 0
 709521078, 0, 12.58798, 12.58819, 0.1661779, 3351.816, 42.19207, 0, 0.00126989, 0
 709621038, 0, 12.58798, 12.59009, 1.661779, 3351.862, 42.19265, 0, 0.001268867, 0
 709720998, 0, 12.58798, 12.59405, 4.81916, 3351.996, 42.19433, 0, 0.001259218, 0
 709820958, 0, 12.58798, 12.59839, 8.391985, 3352.229, 42.19727, 0, 0.001241346, 0
 709920918, 0, 12.58798, 12.60313, 12.46334, 3352.575, 42.20162, 0, 0.001215565, 0
 710020878, 0, 12.58798, 12.60821, 17.11633, 3353.051, 42.2076, 0, 0.001182106, 0
 710120838, 0, 12.58798, 12.61376, 22.6002, 3353.678, 42.2155, 0, 0.001140755, 0
 710220798, 0, 12.58798, 12.62087, 28.83187, 3354.479, 42.22558, 0, 0.001140755, 0
 710321591, 0, 12.58798, 12.62542, 32.82014, 3355.398, 42.23715, 0, 0.001140755, 0
 710421551, 0, 12.58798, 12.62892, 35.89442, 3356.395, 42.24969, 0, 0.001140755, 0
 710521511, 0, 12.58798, 12.63309, 39.55034, 3357.493, 42.26352, 0, 0.001140755, 0
 710621471, 0, 12.58798, 12.63774, 43.6217, 3358.704, 42.27877, 0, 0.001140755, 0
 710721431, 0, 12.58798, 12.63393, 41.71066, 3359.863, 42.29335, 0, 0.001101811, 0
 710821391, 0, 12.58798, 12.62077, 29.82893, 3360.691, 42.30377, 0, 0.001099219, 0
 710921351, 0, 12.58798, 12.61784, 27.17009, 3361.445, 42.31327, 0, 0.001099219, 0
 711021311, 0, 12.58798, 12.62043, 29.57967, 3362.267, 42.32361, 0, 0.001096956, 0
 711121271, 0, 12.58798, 12.62333, 32.48778, 3363.169, 42.33496, 0, 0.001088068, 0
 711221231, 0, 12.58798, 12.62442, 33.8172, 3364.108, 42.34679, 0, 0.001077546, 0
 711321191, 0, 12.58798, 12.62404, 33.73412, 3365.044, 42.35858, 0, 0.00106906, 0
 711421151, 0, 12.58798, 12.62323, 33.15249, 3365.965, 42.37017, 0, 0.00106341, 0
 711521111, 0, 12.58798, 12.62259, 32.65396, 3366.872, 42.38158, 0, 0.001059891, 0
 711621071, 0, 12.58798, 12.62233, 32.48778, 3367.774, 42.39294, 0, 0.001057357, 0
 711721031, 0, 12.58798, 12.62234, 32.57087, 3368.678, 42.40432, 0, 0.001055057, 0
 711820991, 0, 12.58798, 12.62236, 32.65396, 3369.585, 42.41574, 0, 0.001052953, 0
 711920951, 0, 12.58798, 12.6223, 32.65396, 3370.492, 42.42715, 0, 0.001051201, 0
 712020911, 0, 12.58798, 12.62152, 31.90616, 3371.378, 42.4383, 0, 0.001051201, 0
 712120871, 0, 12.58798, 12.62082, 31.24145, 3372.245, 42.44923, 0, 0.001051201, 0
