Time,XKF2_C,XKF2_AX,XKF2_AY,XKF2_AZ,XKF2_VWN,XKF2_VWE,XKF2_MN,XKF2_ME,XKF2_MD,XKF2_MX,XKF2_MY,XKF2_MZ,XKF2_IDX,XKF2_IDY,XKF2_IS
 705920852, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 705920852, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706020812, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706020812, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706120772, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706120772, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706221565, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706221565, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706321525, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706321525, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706421485, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706421485, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706521445, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706521445, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706621405, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706621405, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706721365, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706721365, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706821325, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706821325, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706921285, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 706921285, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 707021245, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 707021245, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 707121205, 0, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 707121205, 1, 0, 0, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
